Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
27802-1%1.1.2.1.1.1%Aponogetonaceae%%N%Amogeton%%N%%%gen.%Neck.%%Neck.%Amogeton%Elem. Bot. (Necker)%3: 267%1790%%%%%%%unknown
27804-1%1.1.2.1.1.5%Aponogetonaceae%%N%Apogeton%%N%%%gen.%Schrad. ex Steud.%%Schrad. ex Steud.%Apogeton%Nomencl. Bot.  [Steudel], ed. 2.%1: 114%1840%%%%%%%tax. nov.
132133-3%1.1%Aponogetonaceae%%N%Apogeton%%N%%%gen.%Schrad. ex Steud.%%Schrad. ex Steud.%Apogeton%Nomenclator Botanicus ed. 2, 1%%1840 (early Aug. 1840)%% Orthographic variant - see APONOGETON L.f.%%%%%unknown
27805-1%1.2.2.1.1.1%Aponogetonaceae%%N%Aponogeton%%N%%%gen.%L.f.%%L.f.%Aponogeton%Suppl. Pl.%32, 214%1782 [1781 publ. Apr 1782]%%nom. cons.%%%%%tax. nov.
132151-3%1.1%Aponogetonaceae%%N%Aponogeton%%N%%%gen.%L.f.%%L.f.%Aponogeton%Supplementum Plantarum%%1782 (Apr. 1782)%% nom. cons. vs APONOGETON Hill (1756) (ref. I.C.B.N. (1983) No. 65). Orthographic variants include APOGETON E.G.Steudel, Nom. Bot. ed. 2, 1 (1804) 114, pro syn.; APONOGITON O.Kuntze in T. von Post & O.Kuntze, Lex Gen. Phan. (Dec. (103) 39.%%%%%unknown
331137-2%1.3.2.1.1.2%Aponogetonaceae%%N%Aponogeton%%N%%%gen.%L.f.%%L.f.%Aponogeton%Suppl. Pl.%32, 214%1782 [dt. 1781; issed Apr 1782]%nom. cons.%Gender: male%%%%%tax. nov.
132430-3%1.1%Aponogetonaceae%%N%Aponogiton%%N%%%gen.%Kuntze%%Kuntze%Aponogiton%Lexicon Generum Phanerogamarum%%1903 (Dec. 1903)%% Orthographic variant - see APONOGETON L.f.%%%%%unknown
27831-1%1.1.2.1.1.1.2.1.1.2%Aponogetonaceae%%N%Hydrogeton%%N%%%gen.%Pers.%%Pers.%Hydrogeton%Syn. Pl. [Persoon]%1: 400%1805 [1 Apr-15 Jun 1805]%%%%%%%tax. nov.
27837-1%1.3%Aponogetonaceae%%N%Limnogeton%%N%%%gen.%Edgew.%%Edgew.%Limnogeton%in Lindl. Veg. Kingd.%210 (1847)%%%%%%%%tax. nov.
56967-3%1.1%Aponogetonaceae%%N%Ouvirandra%%N%%%gen.%Thouars%%Thouars%Ouvirandra%Genera Nova Madagascariensia%%1806 (17 Nov. 1806)%% Orthographic variant - see URIRANDRA Mirbel.%%%%%unknown
27842-1%1.5%Aponogetonaceae%%N%Ouvirandra%%N%%%gen.%Thouars%%Thouars%Ouvirandra%Gen. Nov. Madagasc.%2%1806 [17 Nov 1806]%%%%%%%tax. nov.
27859-1%1.4%Aponogetonaceae%%N%Spathium%%N%%%gen.%Edgew.%%Edgew.%Spathium%J. Asiat. Soc. Bengal%11: 145%1842%%%%%%%tax. nov.
146537-3%1.1%Aponogetonaceae%%N%Urirandra%%N%%%gen.%Thouars ex Mirb.%%Thouars ex Mirb.%Urirandra%Histoire Naturelle des V?g?taux 3%%1802%% Publication seen in the Special Collections at Melbourne University. Orthographic variants include OUVIRANDRA Du Petit-Thouars, Gen. Nov. Madag. 2 (1806) 17.%%%%%unknown
146538-3%1.1%Aponogetonaceae%%N%Urirandra%%N%%%gen.%Thouars ex Mirb.%%Thouars ex Mirb.%Urirandra%5%%1802%% Publication seen in the Special Collections at Melbourne University. Orthographic variants include OUVIRANDRA Du Petit-Thouars, Gen. Nov. Madag. 2 (1806) 17.%%%%%unknown
27866-1%1.4%Aponogetonaceae%%N%Uvirandra%%N%%%gen.%J.St.-Hil.%%J.St.-Hil.%Uvirandra%Expos. Fam. Nat.%i. 52 (1805)%%%%%%%%tax. nov.
