Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
14681-1%1.1.2.3.1.1%Clethraceae%%N%Clethra%%N%%%gen.%L.%%L.%Clethra%Sp. Pl.%1: 396%1753 [1 May 1753]%%%%%%%tax. nov.
14757-1%1.4%Clethraceae%%N%Gillena%%N%%%gen.%Adans.%%Adans.%Gillena%Fam. Pl. (Adanson)%2: 166%1763%%%%%%%tax. nov.
326977-2%1.3%Clethraceae%%N%Gillena%%N%%%gen.%Adans.%%Adans.%Gillena%Fam. Pl. (Adanson)%2: 166%1763 [Jul-Aug 1763]%%nom. nov. for Volkameria P. Browne 1756 (non Linnaeus 1753); Steudel (Nomencl. Bot., ed. 2 1: 684. 1840) cited the genus as: "Gillenia Adans." (error).%%%%%tax. nov.
14758-1%1.5%Clethraceae%%N%Gillenia%%N%%%gen.%Steud.%%Steud.%Gillenia%Nomencl. Bot.  [Steudel], ed. 2.%1: 684, sphalm.%1840%%in error for Gillena Adans.%%%%%tax. nov.
41077-1%1.4%Clethraceae%%N%Julia%%N%%%gen.%Steud.%%Steud.%Julia%Nomencl. Bot.  [Steudel], ed. 2.%i. 383, in syn. (1840)%%%%%%%%tax. nov.
41078-1%1.4%Clethraceae%%N%Junia%%N%%%gen.%Adans.%%Adans.%Junia%Fam. Pl. (Adanson)%2: 165%1763%%%%%%%tax. nov.
14886-1%1.4.1.2%Clethraceae%%N%Tinus%%N%%%gen.%L.%%L.%Tinus%Syst. Nat., ed. 10.%2: 1010%1759 [7 Jun 1759]%%%%%%%tax. nov.
326978-2%1.3%Clethraceae%%N%Volkameria%%N%%%gen.%P.Browne%%P.Browne%Volkameria%Civ. Nat. Hist. Jamaica%214%1756 [10 Mar 1756]%%later homonym (non Linnaeus 1753); replaced by Gillena Adanson (1763)%%%%%tax. nov.
