Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
59467-3%1.1%Cephalotaceae%%N%Cephalotes%%N%%%gen.%Lehm.%%Lehm.%Cephalotes%Plantae Preissianae%%1845 (3-5 Nov. 1845)%% Orthographic variant - see CEPHALOTUS Labill.%%%%%unknown
36981-1%1.1.2.1.1.2%Cephalotaceae%%N%Cephalotus%%N%%%gen.%Labill.%%Labill.%Cephalotus%Nov. Holl. Pl.%2: 6, t. 145%1806%%%%%%%tax. nov.
59490-3%1.2%Cephalotaceae%%N%Cephalotus%%N%%%gen.%Labill.%%Labill.%Cephalotus%Novae Hollandiae Plantarum Specimen 2%%1806 (Mar. 1806)%% Orthographic variants include CEPHALOTES, J.G.C.Lehmann, Pl. Preiss. 1 (1844-1845) 278. %%%%%unknown
331478-2%1.4%Cephalotaceae%%N%Cephalotus%%N%%%gen.%Labill.%%Labill.%Cephalotus%Nov. Holl. Pl.%2: 6%1806 [Feb 1806]%%nom. cons.%%%%%tax. nov.
