Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
17142520-1%1.2%Loxsomataceae%%N%Loxoma%%N%%%gen.%%%%Loxoma%%%%%%%%%%unknown
17142630-1%1.3%Loxsomataceae%%N%Loxsoma%%N%%%gen.%R.Br. ex A.Cunn.%%R.Br. ex A.Cunn.%Loxsoma%Companion Bot. Mag.%2. 366%1837 [Jul 1837]%%as 'Loxoma'; printing error corrected by Hooker (Gen. Fil. ad t. 15. 1838).%%%%%tax. nov.
17142650-1%1.3.2.1%Loxsomataceae%%N%Loxsomopsis%%N%%%gen.%Christ%%Christ%Loxsomopsis%Bull. Herb. Boissier%II. 4. 399. 1904%1904%%%%%%%unknown
30005013-2%1.4%Loxsomataceae%%N%Loxsomopsis%%N%%%gen.%Christ%%Christ%Loxsomopsis%Bull. Herb. Boissier%ser. 2, 4: 399%1904 [30 Apr 1904]%%%%%%%tax. nov.
