Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
17277-1%1.1%Gomortegaceae%%N%Adenostemon%%N%%%gen.%Spreng.%%Spreng.%Adenostemon%Anleit.%ii. 788 (1818)%%%%%%%%unknown
330762-2%1.3%Gomortegaceae%%N%Adenostemum%%N%%%gen.%Pers.%%Pers.%Adenostemum%Syn. Pl. [Persoon]%1: 467%1805 [Apr-Dec 1805]%%nom. syn. of Gomortega Ruiz et Pavon (1794).%%%%%tax. nov.
17278-1%1.1.2.1.1.1.2.1.1.1%Gomortegaceae%%N%Adenostemum%%N%%%gen.%Pers.%%Pers.%Adenostemum%Syn. Pl. [Persoon]%1: 467%1805 [1 Apr-15 Jun 1805]%%%%%%%unknown
17279-1%1.3%Gomortegaceae%%N%Gomortega%%N%%%gen.%Ruiz & Pav.%%Ruiz & Pav.%Gomortega%Prod. Fl. Per.%62. t. 10 (1794).%%%%%%%%unknown
330760-2%1.4%Gomortegaceae%%N%Gomortega%%N%%%gen.%Ruiz & Pav.%%Ruiz & Pav.%Gomortega%Fl. Peruv. Prodr.%62%1794 [Oct 1794]%%%%%%%tax. nov.
330761-2%1.3%Gomortegaceae%%N%Keulia%%N%%%gen.%Molina%%Molina%Keulia%Sag. Stor. Nat. Chili, ed. 2.%159%1810%%nom. syn. of Gomortega Ruiz et Pavon (1794).%%%%%tax. nov.
