Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
59644-3%1.2%Himantandraceae%%N%Galbulimima%%N%%%gen.%F.M.Bailey%%F.M.Bailey%Galbulimima%Queensland Department of Agriculture and Stock. Botany Bulletin%%1894 (Sep. 1894)%% See proposal for rejection by G.Buccheim & A.C.Smith, Taxon 5 (1956) 189-199.%%%%%unknown
25571-1%1.4%Himantandraceae%%N%Galbulimima%%N%%%gen.%F.M.Bailey%%F.M.Bailey%Galbulimima%in Dept. Agric. Brisbane Bot. Bull.%ix. (1894) 5.%%%%%%%%tax. nov.
2051-1%1.3%Himantandraceae%%N%Himantandra%%N%%%gen.%F.Muell.%%F.Muell.%Himantandra%in Australas. Journ. Pharm.%ii 1887); Bot. Centralbl. xxx. 326.%%%%%%%%tax. nov.
2050-1%1.3%Himantandraceae%%N%Himantandra%%N%%%gen.%F.Muell.%%F.Muell.%Himantandra%in Australas. Journ. Pharm.%ii. (1887) 5%%%%%%%%tax. nov.
128754-3%1.1%Himantandraceae%%N%Himantandra%%N%%%gen.%F.Muell. ex Diels%%F.Muell. ex Diels%Himantandra%Botanische Jahrbucher%%1913 (17 Jun. 1913)%% Published by Mueller in J. Pharm. 2 (1887) 5 under EUPOMATIA as an alternative name. See proposal to conserve by G.Buchheim & A.C.Smith, Taxon 5 (1956) 198-199.%%%%%unknown
19626-1%1.1.2.1.1.6%Himantandraceae%%N%Himantandra%%N%%%gen.%F.Muell. ex Diels%%F.Muell. ex Diels%Himantandra%Bot. Jahrb. Syst.%49(1): 164 (sphalm. Himatandra)%1912 [27 Aug 1912]%%%%%%%unknown
128831-3%1.1%Himantandraceae%%N%Himatandra%%N%%%gen.%Diels%%Diels%Himatandra%Botanische Jahrbucher%%1913 (17 Jun. 1913)%% Orthographic variant - see HIMANTANDRA Diels.%%%%%unknown
