Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
37201-1%1.1.2.1%Cannaceae%%N%Achirida%%N%%%gen.%Horan.%%Horan.%Achirida%Prod. Monog. Scitam.%18. t. 2. (1862)%%%%%%%%unknown
149689-3%1.1%Cannaceae%%N%Canna%%N%%%gen.%L.%%L.%Canna%Species Plantarum%%1753 (1 May 1753)%% Standardized Plant Names (C.S.I.R.O. Bull. No. 272) (1953) 19 also lists Canna generalis L.Bailey & Canna orchioides L.Bailey. Both are horticultural cultivars.%%%%%unknown
149690-3%1.1%Cannaceae%%N%Canna%%N%%%gen.%L.%%L.%Canna%Genera Plantarum ed. 5%%1754%% Standardized Plant Names (C.S.I.R.O. Bull. No. 272) (1953) 19 also lists Canna generalis L.Bailey & Canna orchioides L.Bailey. Both are horticultural cultivars.%%%%%unknown
37222-1%1.5%Cannaceae%%N%Canna%%N%%%gen.%L.%%L.%Canna%Sp. Pl.%1: 1%1753 [1 May 1753]%%%%%%%tax. nov.
37223-1%1.1.2.2.1.2%Cannaceae%%N%Cannacorus%%N%%%gen.%Tourn. ex Medik.%%Tourn. ex Medik.%Cannacorus%Hist. & Commentat. Acad. Elect. Sci. Theod.-Palat.%vi. Phys. (1790) 378%%%%%%%%tax. nov.
5889-1%1.5%Cannaceae%%N%Cannacorus%%N%%%gen.%Mill.%%Mill.%Cannacorus%Gard. Dict. Abr., ed. 4.%(1754); Druce in Rep. Bot. Exch. Cl. Brit. Isles, 3: 430 (1913)%1754%%%%%%%unknown
37248-1%1.6%Cannaceae%%N%Distemon%%N%%%gen.%Bouché%%Bouché%Distemon%Linnaea%18: 494%1845%%%%%%%tax. nov.
37262-1%1.6%Cannaceae%%N%Eurystylus%%N%%%gen.%Bouché%%Bouché%Eurystylus%Linnaea%18: 485%1845%%%%%%%tax. nov.
37300-1%1.4%Cannaceae%%N%Katubala%%N%%%gen.%Adans.%%Adans.%Katubala%Fam. Pl. (Adanson)%2: 67%1763%%%%%%%tax. nov.
37382-1%1.1.2.1.1.3%Cannaceae%%N%Xyphostylis%%N%%%gen.%Raf.%%Raf.%Xyphostylis%Fl. Tellur.%4: 52%1838 [1836 publ. mid-1838]%%%%%%%tax. nov.
