Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
54996-3%1.1%Stackhousiaceae%%N%Macgregoria%%N%%%gen.%F.Muell.%%F.Muell.%Macgregoria%Fragmenta Phytographiae Australiae%%1874 (Jul. 1874)%% Mueller refers to F.Mueller in Caruel. Giornale Bot. Italian. (1873) 128 where the name is given without a description.%%%%%unknown
38593-1%1.1.2.1.1.2%Stackhousiaceae%%N%Macgregoria%%N%%%gen.%F.Muell.%%F.Muell.%Macgregoria%in Caruel, Giorn. Bot. Ital.%(1873) 128; et Fragm, viii. 160 (1874).%%%%%%%%unknown
109364-3%1.2%Stackhousiaceae%%N%Plokiostigma%%N%%%gen.%Schuch.%%Schuch.%Plokiostigma%Linnaea%%1854 (1853)%%%%%%%unknown
38594-1%1.5%Stackhousiaceae%%N%Plokiostigma%%N%%%gen.%Schuch.%%Schuch.%Plokiostigma%Linnaea%26: 39%1854%%%%%%%unknown
38595-1%1.6%Stackhousiaceae%%N%Stackhousia%%N%%%gen.%Sm.%%Sm.%Stackhousia%Trans. Linn. Soc. London%4: 218%1798 [24 May 1798]%%%%%%%unknown
70525-3%1.1%Stackhousiaceae%%N%Stackhousia%%N%%%gen.%Sm.%%Sm.%Stackhousia%Transactions of the Linnean Society of London, Botany%%1798 (24 May 1798)%% Index Nominum Genericorum 3 (1982) 1661 states "Mattfield in Engler et Prantl, Nat. Pflanzenfam. ed. 2. 20b: 251. 1942 indicates S. viminea J.E.Smith in Rees, Cycl. 23 Apr. 1813 as `Leitart'; but S. monogyna Labillardi?re was published earlier."%%%%%unknown
38596-1%1.5%Stackhousiaceae%%N%Tripterococcus%%N%%%gen.%Endl.%%Endl.%Tripterococcus%Enum. Pl. [Endlicher]%17%1837 [Apr 1837]%%%%%%%unknown
83738-3%1.1%Stackhousiaceae%%N%Tripterococcus%%N%%%gen.%Endl.%%Endl.%Tripterococcus%Enumeratio Plantarum ... Huegel%%1837 (Apr. 1837)%% Base name for STACKHOUSIA sect. TRIPTEROCOCCUS (Endl.) Pax.%%%%%unknown
