Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
39573-1%1.5%Tropaeolaceae%%N%Acriviola%%N%%%gen.%Mill.%%Mill.%Acriviola%Gard. Dict. Abr., ed. 4.%(1754); Druce in Rep. Bot. Exch. Cl. Brit. Isles, 3: 428 (1913)%1754%%%%%%%unknown
300285-2%1.3%Tropaeolaceae%%N%Chymocarpus%%N%%%gen.%D.Don%%D.Don%Chymocarpus%Trans. Linn. Soc. London%17: 13%1834%%%%%%%tax. nov.
924847-1%1.7%Tropaeolaceae%%N%Chymocarpus%%N%%%gen.%D.Don ex Brewster, R.Taylor & R.Phillips%%D.Don ex Brewster, R.Taylor & R.Phillips%Chymocarpus%London Edinburgh Philos. Mag. & J. Sci.%2: 68%1833 [Jan 1833]%%%%%%%tax. nov.
16791-1%1.5%Tropaeolaceae%%N%Chymocarpus%%N%%%gen.%D.Don%%D.Don%Chymocarpus%Trans. Linn. Soc. London%17(1): 13%1834 [1837 publ. 26 Apr-8 May 1834]%%%%%%%unknown
16837-1%1.4%Tropaeolaceae%%N%Magallana%%N%%%gen.%Cav.%%Cav.%Magallana%Icon. [Cavanilles]%iv. 50. t. 374 (1797)%%%%%%%%tax. nov.
30002592-2%1.1.2.1.1.3%Tropaeolaceae%%N%Tropaeolum%%N%%%gen.%L.%%L.%Tropaeolum%Sp. Pl.%1: 345%1753 [1 May 1753]%%%%%%%tax. nov.
111478-3%1.1%Tropaeolaceae%%N%Tropaeolum%%N%%%gen.%L.%%L.%Tropaeolum%Species Plantarum%%1753 (1 May 1753)%%%%%%%unknown
16873-1%1.4.1.2%Tropaeolaceae%%N%Tropaeolum%%N%%%gen.%L.%%L.%Tropaeolum%Sp. Pl.%1: 345%1753 [1 May 1753]%%%%%%%tax. nov.
111479-3%1.1%Tropaeolaceae%%N%Tropaeolum%%N%%%gen.%L.%%L.%Tropaeolum%Genera Plantarum ed. 5%%1754%%%%%%%unknown
956849-1%1.1.2.1.1.2%Tropaeolaceae%%N%Trophaeastrum%%N%%%gen.%Sparre%%Sparre%Trophaeastrum%Opera Bot.%108: 18 (1991).%1991%%%%%%%tax. nov.
300063-2%1.2%Tropaeolaceae%%N%Trophaeastrum%%N%%%gen.%Sparre%%Sparre%Trophaeastrum%Opera Bot.%108: 18%1991%%T: Tropaeolum patagonicum Spegazzini%%%%%tax. nov.
16875-1%1.2.2.1.1.2.1.2%Tropaeolaceae%%N%Trophaeum%%N%%%gen.%Kuntze%%Kuntze%Trophaeum%Revis. Gen. Pl.%1: 97%1891 [5 Nov 1891]%%%%%%%tax. nov.
