Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
38988-1%1.3%Podocarpaceae%%N%Acmopyle%%N%%%gen.%Pilg.%%Pilg.%Acmopyle%Pflanzenr. (Engler)%Taxac. 117%1903%%%%%%%unknown
925356-1%1.5.2.2%Podocarpaceae%%N%Afrocarpus%%N%%%gen.%(J.Buchholz & N.E.Gray) C.N.Page%(J.Buchholz & N.E.Gray) %C.N.Page%Afrocarpus%Notes Roy. Bot. Gard. Edinburgh%45(2): 383%1989 [dt. 1988; publ. 22 Feb 1989]%%Gender: masculine. C. N. Page erred in treating Afrocarpus's gender as feminine (see Vienna Code Art. 62.2). Type Species: A. falcatus (Thunb.) C. N. Page ("falcata") (Taxus falcata Thunb.)%Podocarpaceae Podocarpus sect. Afrocarpus J.Buchholz & N.E.Gray%%%%comb. et stat. nov.
32172-1%1.5%Podocarpaceae%%N%Afrocarpus%%N%%%gen.%Gaussen%%Gaussen%Afrocarpus%Trav. Lab. Forest. Toulouse%tome 2, sect. 1, vol. 1(2), chap. 20: 113, nom. nud.%1974%%%%%%%unknown
20001900-1%1.3%Podocarpaceae%%N%Botryopitys%%N%%%gen.%Doweld%%Doweld%Botryopitys%Turczaninowia%3(4): 37 (2000)%2000%%%%Podocarpaceae Van-tieghemia A.V.Bobrov & Melikyan%%%nom. nov.
1003182-1%1.4%Podocarpaceae%%N%Bracteocarpus%%N%%%gen.%A.V.Bobrov & Melikyan%%A.V.Bobrov & Melikyan%Bracteocarpus%Byull. Moskovsk. Obshch. Isp. Prir., Otd. Biol.%103(1): 58 (1998).%1998%%%%%%%tax. nov.
75412-3%1.1%Podocarpaceae%%N%Brownetera%%N%%%gen.%A.Rich.%%A.Rich.%Brownetera%Annales du Mus?um d'Histoire Naturelle 16%%1811 (Jan.-Mar. 1811)%% nom. inval. - nom. nud.?%%%%%unknown
328882-2%1.4%Podocarpaceae%%N%Brownetera%%N%%%gen.%Rich. ex Tratt.%%Rich. ex Tratt.%Brownetera%Gen. Nov. Pl.%[t. 14 and unpaged text]%1825 [17 Jul 1825]%%nom. syn. of Phyllocladus Mirbel 1825 (nom. cons.) and nom. superfl. for Podocarpus Labillardière 1806 (nom. rej.)%%%%%tax. nov.
924825-1%1.1.2.1.1.6%Podocarpaceae%%N%Brownetera%%N%%%gen.%Rich. ex Tratt.%%Rich. ex Tratt.%Brownetera%Gen. Nov. Pl.%[t. 14 and unpaged text]%1825 [17 Jul 1825]%%%%%%%tax. nov.
1018753-1%1.3%Podocarpaceae%%N%Corneria%%N%%%gen.%A.V.Bobrov & Melikyan%%A.V.Bobrov & Melikyan%Corneria%Bot. Zhurn. (Moscow & Leningrad)%85(7): 62%2000%nom. illeg. later homonym%%%%%%tax. nov.
32173-1%1.1.2.1.1.4%Podocarpaceae%%N%Dacrycarpus%%N%%%gen.%(Endl.) de Laub.%(Endl.) %de Laub.%Dacrycarpus%J. Arnold Arbor.%l. 315%1969%%%%%%%unknown
93466-3%1.1%Podocarpaceae%%N%Dacrycarpus%%N%%%gen.%(Endl.) de Laub.%(Endl.) %de Laub.%Dacrycarpus%Journal of the Arnold Arboretum%%1969 (15 Jul. 1969)%%%%%%%comb. nov.
93507-3%1.1%Podocarpaceae%%N%Dacrydium%%N%%%gen.%Lamb.%%Lamb.%Dacrydium%A Description of the Genus Pinus 1%%1806 (before 27 Oct. 1806)%%%%%%%unknown
11644-1%1.1.2.2.1.4%Podocarpaceae%%N%Dacrydium%%N%%%gen.%Sol. ex Lamb.%%Sol. ex Lamb.%Dacrydium%Descr. Pinus [Lambert]%1: 93%1807%%%%%%%tax. nov.
32174-1%1.1.2.2%Podocarpaceae%%N%Decussocarpus%%N%%%gen.%de Laub.%%de Laub.%Decussocarpus%J. Arnold Arbor.%1. 340 (1969).%%%%%%%%unknown
328879-2%1.3%Podocarpaceae%%N%Decussocarpus%%N%%%gen.%de Laub.%%de Laub.%Decussocarpus%J. Arnold Arbor.%50: 340%1969 [15 Jul 1969]%%nom. superfl. for Nageia J. Gaertner (1788)%%%%%tax. nov.
32175-1%1.1.2.1.1.2%Podocarpaceae%%N%Falcatifolium%%N%%%gen.%de Laub.%%de Laub.%Falcatifolium%J. Arnold Arbor.%l. 308%1969%%%%%%%unknown
1018770-1%1.4%Podocarpaceae%%N%Gaussenia%%N%%%gen.%A.V.Bobrov & Melikyan%%A.V.Bobrov & Melikyan%Gaussenia%Bot. Zhurn. (Moscow & Leningrad)%85(7): 62%2000%%%%%%%tax. nov.
893170-1%1.1.2.1.1.1%Podocarpaceae%%N%Halocarpus%%N%%%gen.%Quinn%%Quinn%Halocarpus%Austral. J. Bot.%30(3): 317 (1982).%1982%%%%%%%tax. nov.
893183-1%1.1.2.1.1.2%Podocarpaceae%%N%Lagarostrobos%%N%%%gen.%Quinn%%Quinn%Lagarostrobos%Austral. J. Bot.%30(3): 316 (1982).%1982%%%%%%%tax. nov.
122265-3%1.1%Podocarpaceae%%N%Lagarostrobos%%N%%%gen.%Quinn%%Quinn%Lagarostrobos%Australian Journal of Botany%%1982%%%%%%%unknown
1018747-1%1.4%Podocarpaceae%%N%Laubenfelsia%%N%%%gen.%A.V.Bobrov & Melikyan%%A.V.Bobrov & Melikyan%Laubenfelsia%Bot. Zhurn. (Moscow & Leningrad)%85(7): 60%2000%%%%%%%tax. nov.
11668-1%1.6%Podocarpaceae%%N%Lepidothamnus%%N%%%gen.%Phil.%%Phil.%Lepidothamnus%Linnaea%30: 730%1861%%%%%%%tax. nov.
988951-1%1.1.2.1.1.1%Podocarpaceae%%N%Manoao%%N%%%gen.%Molloy%%Molloy%Manoao%New Zealand J. Bot.%33(2): 196 (1995).%1995%%%%%%%tax. nov.
