Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
3810-1%1.4%Balanopaceae%%N%Balanops%%N%%%gen.%Baill.%%Baill.%Balanops%Adansonia%10: 117, 337%1871%%%%%%%unknown
147183-3%1.1%Balanopaceae%%N%Balanops%%N%%%gen.%Baill.%%Baill.%Balanops%Adansonia%%1873 (May 1871 - Feb. 1873)%% Date given is from Index Nominum Genericorum 1 (1979) 172.%%%%%unknown
3862-1%1.5%Balanopaceae%%N%Trilocularia%%N%%%gen.%Schltr.%%Schltr.%Trilocularia%Bot. Jahrb. Syst.%39(1): 94%1906 [13 Feb 1906]%%%%%%%tax. nov.
