datetime,open,close,high,low,volume,turnover
2010-04-16 09:30:00,3450.0,3446.8,3488.0,3438.0,3655.0,3789102240.0
2010-04-16 10:00:00,3447.0,3448.6,3458.2,3440.6,6939.0,7176241980.0
2010-04-16 10:30:00,3448.6,3431.8,3449.4,3429.2,6067.0,6263096460.0
2010-04-16 11:00:00,3431.6,3434.0,3435.8,3428.2,4415.0,4546776720.0
2010-04-16 11:30:00,3434.0,3433.6,3436.0,3431.4,3311.0,3410786340.0
2010-04-16 13:00:00,3433.6,3433.6,3433.6,3433.6,5.0,5150400.0
2010-04-16 13:30:00,3433.6,3431.4,3434.0,3430.2,2732.0,2812785060.0
2010-04-16 14:00:00,3431.6,3446.4,3447.8,3430.8,5917.0,6102882540.0
2010-04-16 14:30:00,3446.0,3439.6,3449.8,3438.0,6605.0,6823972860.0
2010-04-16 15:00:00,3439.6,3426.0,3439.8,3423.4,5962.0,6141757200.0
2010-04-16 15:30:00,3426.0,3415.6,3428.8,3413.2,3380.0,3466253520.0
