Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
893651-1%1.5%Morinaceae%%N%Acanthocalyx%%N%%%gen.%(DC.) M.J.Cannon%(DC.) %M.J.Cannon%Acanthocalyx%Bull. Brit. Mus. (Nat. Hist.), Bot.%12(1): 9%1984%%%Morinaceae Morina sect. Acanthocalyx DC.%%%%comb. nov.
14289-1%1.5%Morinaceae%%N%Acanthocalyx%%N%%%gen.%(DC.) Tiegh.%(DC.) %Tiegh.%Acanthocalyx%Ann. Sci. Nat., Bot.%sér. 9, 10: 199, 200%1909%%%Morinaceae Morina sect. Acanthocalyx DC.%%%%comb. nov.
893653-1%1.3%Morinaceae%%N%Cryptothladia%%N%%%gen.%(Blume) M.J.Cannon%(Blume) %M.J.Cannon%Cryptothladia%Bull. Brit. Mus. (Nat. Hist.), Bot.%12(1): 15%1984%%%Morinaceae Morina sect. Cryptothladia Bunge%%%%comb. nov.
14319-1%1.1.2.2.1.2%Morinaceae%%N%Morina%%N%%%gen.%L.%%L.%Morina%Sp. Pl.%1: 28%1753 [1 May 1753]%%%%%%%tax. nov.
