Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
38862-1%1.1.2.1.1.1.2.1.1.2%Stylidiaceae%%N%Andersonia%%N%%%gen.%J.Koenig ex R.Br.%%J.Koenig ex R.Br.%Andersonia%Prodr. Fl. Nov. Holland.%570%1810 [27 Mar 1810]%nom. inval.    pro syn. of Stylidium sect. II (sectional name wanting)%%%%%%tax. nov.
38863-1%1.3%Stylidiaceae%%N%Athecia%%N%%%gen.%Gaertn.%%Gaertn.%Athecia%Fruct. Sem. Pl.%i. 141 (1788)%%%%%%%%unknown
146765-3%1.2%Stylidiaceae%%N%Candollea%%N%%%gen.%Labill.%%Labill.%Candollea%Annales de Mus?um d'Histoire Naturelle, Paris 6%%1805 (Jul.-Dec. 1805)%% nom. illeg. non Mirbel (1802). Nom. rej. vs. STYLIDIUM Swartz 1805 (nom. cons.) (ref. I.C.B.N. (1983) No. 8724). See note by Labillardi?re, op. cit. 7 (1806) 400, where he places CANDOLLEA into synonymy with STYLIDIUM Sw. Base name for STYLIDIUM sect. CANDOLLEA Kuntze.%%%%%unknown
38864-1%1.1.1.4%Stylidiaceae%%N%Candollea%%N%%%gen.%Labill.%%Labill.%Candollea%Ann. Mus. Natl. Hist. Nat.%6: 453, t. 63%1805%%%%%%%unknown
38865-1%1.6%Stylidiaceae%%N%Coleostyles%%N%%%gen.%Benth. & Hook.f.%%Benth. & Hook.f.%Coleostyles%Gen. Pl. [Bentham & Hooker f.]%2(2): 535 [bis]%1876 [May 1876]%orth. var. = Coleostylis Sond.%%%%%%unknown
85487-3%1.2%Stylidiaceae%%N%Coleostyles%%N%%%gen.%Benth. & Hook.f.%%Benth. & Hook.f.%Coleostyles%Genera Plantarum%%1876 (May 1876)%%Orthographic variant - see COLEOSTYLIS Sonder%%%%%unknown
85584-3%1.1%Stylidiaceae%%N%Coleostylis%%N%%%gen.%Sond.%%Sond.%Coleostylis%Plantae Preissianae%%1845 (3-5 Nov. 1845)%% Orthographic variants include COLEOSTYLES G.Bentham & J.D.Hooker, Gen. Plant. 2 (1873) 535 bis.%%%%%unknown
38866-1%1.5%Stylidiaceae%%N%Coleostylis%%N%%%gen.%Sond.%%Sond.%Coleostylis%Pl. Preiss. [J.G.C.Lehmann]%1(3): 391%1845 [14-16 Aug 1845]%%%%%%%unknown
14414-1%1.8%Stylidiaceae%%N%Donatia%%N%%%gen.%J.R.Forst. & G.Forst.%%J.R.Forst. & G.Forst.%Donatia%Char. Gen. Pl., ed. 2.%[9]%1776 [1 Mar 1776]%%%%%%%tax. nov.
331568-2%1.9%Stylidiaceae%%N%Donatia%%N%%%gen.%J.R.Forst. & G.Forst.%%J.R.Forst. & G.Forst.%Donatia%Char. Gen. Pl., ed. 2.%[9]%1776 (1775; 1 Mar 1776)%nom. cons.%%%%%%tax. nov.
38867-1%1.4%Stylidiaceae%%N%Forstera%%N%%%gen.%L.f.%%L.f.%Forstera%Nova Acta Regiae Soc. Sci. Upsal.%iii. (1780) 184. t. 9.%%%%%%%%unknown
139478-3%1.1%Stylidiaceae%%N%Forstera%%N%%%gen.%L.f.%%L.f.%Forstera%Nova Acta Regiae Societatis Scientiarum Upsaliensis ser. 2, 3%%1780%% Index Nominum Genericorum 2 (1979) 684 gives C.Linnaeus, filius as the author, however no mention of Linnaeus as author could be found.%%%%%unknown
38868-1%1.2.2.1.1.1%Stylidiaceae%%N%Forsteria%%N%%%gen.%Neck.%%Neck.%Forsteria%Elem. Bot. (Necker)%3: 134%1790%%orth. var. = Forstera L.f.%%%%%tax. nov.
139571-3%1.1%Stylidiaceae%%N%Forsteropsis%%N%%%gen.%Sond.%%Sond.%Forsteropsis%Plantae Preissianae%%1845 (3-5 Nov. 1845)%% Base name for STYLIDIUM subg. FORSTEROPSIS (Sonder) Mildbr.%%%%%unknown
38869-1%1.5%Stylidiaceae%%N%Forsteropsis%%N%%%gen.%Sond.%%Sond.%Forsteropsis%Pl. Preiss. [J.G.C.Lehmann]%1(3): 393%1845 [14-16 Aug 1845]%%%%%%%unknown
38870-1%1.1.2.1.1.1%Stylidiaceae%%N%Gymnocampus%%N%%%gen.%Lesch. ex Pfeiff.%%Lesch. ex Pfeiff.%Gymnocampus%Nomencl. Bot. [Pfeiff.]%1: 1522%1874%nom. inval. nom. nud.%%%%%%tax. nov.
38871-1%1.1.2.1.1.4%Stylidiaceae%%N%Gynocampus%%N%%%gen.%Lesch. ex DC.%%Lesch. ex DC.%Gynocampus%Prodr. [A. P. de Candolle]%7(2): 338%1839 [late Dec 1839]%nom. inval.    nomen in syn.%%%%%%tax. nov.
38872-1%1.2.2.1.1.1%Stylidiaceae%%N%Helophyllum%%N%%%gen.%Hook.f.%%Hook.f.%Helophyllum%Handb. N. Zeal. Fl.%167 (1864)%1864 [Sep-Oct 1864]%%%%%%%unknown
38873-1%1.4%Stylidiaceae%%N%Leeuwenhockia%%N%%%gen.%Steud.%%Steud.%Leeuwenhockia%Nomencl. Bot.  [Steudel], ed. 2.%ii. 21 (1841)%%orth var. = Levenhookia R.Br.%%%%%%unknown
38874-1%1.3%Stylidiaceae%%N%Leeuwenhoekia%%N%%%gen.%Spreng.%%Spreng.%Leeuwenhoekia%Anleit.%ii. I. 800%1817%orth var. = Levenhookia R.Br.%%%%%%unknown
38875-1%1.2.2.1.1.1%Stylidiaceae%%N%Leeuwenhookia%%N%%%gen.%Rchb.%%Rchb.%Leeuwenhookia%Consp. Regn. Veg. [H.G.L.Reichenbach]%91%1828%orth var. = Levenhookia R.Br.%%%%%%unknown
94625-3%1.2%Stylidiaceae%%N%Leeuwinhookia%%N%%%gen.%Sond.%%Sond.%Leeuwinhookia%Plantae Preissianae%%1845 (3-5 Nov. 1845)%;  orth var. = Levenhookia R.Br.%%%%%%unknown
38876-1%1.2%Stylidiaceae%%N%Leuwenhoekia%%N%%%gen.%Bartl.%%Bartl.%Leuwenhoekia%Ord.%49 (1830)%%orth var. = Levenhookia R.Br.%%%%%%unknown
38877-1%1.3.1.2%Stylidiaceae%%N%Levenhoekia%%N%%%gen.%Steud.%%Steud.%Levenhoekia%Nomencl. Bot. [Steudel]%477%1821%orth var. = Levenhookia R.Br.%%%%%%unknown
38878-1%1.1.2.1.1.5%Stylidiaceae%%N%Levenhookia%%N%%%gen.%R.Br.%%R.Br.%Levenhookia%Prodr. Fl. Nov. Holland.%572%1810 [27 Mar 1810]%%%%%%%unknown
76631-3%1.1%Stylidiaceae%%N%Levenhookia%%N%%%gen.%R.Br.%%R.Br.%Levenhookia%Prodromus Florae Novae Hollandiae%%1810 (27 Mar. 1810)%% Orthographic variants include LEEUWENHOCKIA E.G.Steudel, Nom. Bot. ed. 2, 2 (1840) 21; LEEUWENHOEKIA C.P.Sprengel, Anleit ed. 2, 2(1) (Apr. 1817) 300.%%%%%unknown
38879-1%1.1.2.1.1.2%Stylidiaceae%%N%Oreostylidium%%N%%%gen.%Berggr.%%Berggr.%Oreostylidium%Minneskr. Fysiogr. Sällsk. Lund%(1877), n. VIII. 1.%%%%%%%%unknown
38880-1%1.4%Stylidiaceae%%N%Phyllachne%%N%%%gen.%J.R.Forst. & G.Forst.%%J.R.Forst. & G.Forst.%Phyllachne%Char. Gen. Pl., ed. 2.%[115]%1776 [1 Mar 1776]%%%%%%%unknown
38882-1%1.1.2.1.1.3%Stylidiaceae%%N%Styledium%%N%%%gen.%Andrews%%Andrews%Styledium%Bot. Repos.%t. 658 (1811 ?), sphalm.%%%%%%%%unknown
38883-1%1.3%Stylidiaceae%%N%Stylidium%%N%%%gen.%Sw.%%Sw.%Stylidium%Mag. Neuesten Entdeck. Gesammten Naturk. Ges. Naturf. Freunde Berlin%1: 48, tt. 1, 2%1807%%%%%%%unknown
88237-3%1.1%Stylidiaceae%%N%Stylidium%%N%%%gen.%Sw. ex Willd.%%Sw. ex Willd.%Stylidium%Species Plantarum ed. 4, 4(1)%%1805%% nom. cons. (ref. I.C.B.N. (1988) No. 8724). Willdenow refers to Swartz, Nov. Act. Soc. N. Scrut. Berol. 5 (1807) which is later than the above. non Lour. (1790) (nom. rej.).%%%%%unknown
38884-1%1.1.2.2.1.1%Stylidiaceae%%N%Stylidium%%N%%%gen.%Sw. ex Willd.%%Sw. ex Willd.%Stylidium%Sp. Pl., ed. 4 [Willdenow]%4(1):  146%1805%%%%%%%unknown
88264-3%1.1%Stylidiaceae%%N%Stylidium%%N%%%gen.%Sw.%%Sw.%Stylidium%der Gesellschaft Naturforschender Freunde zu Berlin Magazin 1%%1807 (Jan.-Mar. 1807)%% nom. illeg. predated by Willdenow (1805). Publication seen at G.%%%%%unknown
331990-2%1.7%Stylidiaceae%%N%Stylidium%%N%%%gen.%Sw. ex Willd.%%Sw. ex Willd.%Stylidium%Sp. Pl., ed. 4 [Willdenow]%4(1): 7, 146%1805%%nom. cons.%%%%%tax. nov.
80357-3%1.1%Stylidiaceae%%N%Ventenatia%%N%%%gen.%Sm.%%Sm.%Ventenatia%Exotic Botany 2%%1806%% nom. illeg. non Cav. (1798) nec VENTENATA Koeler (1802) nom. cons.%%%%%unknown
