Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
327953-2%1.3%Lennoaceae%%N%Ammobroma%%N%%%gen.%Torr. ex A.Gray%%Torr. ex A.Gray%Ammobroma%Pl. Nov. Thurb.%327%1854 [post 9 Aug 1854]%%%%%%%tax. nov.
23882-1%1.1.2.1%Lennoaceae%%N%Ammobroma%%N%%%gen.%Torr.%%Torr.%Ammobroma%Ann. Lyceum Nat. Hist. New York%viii. (1867) 51. t. 1.%%%%%%%%unknown
23883-1%1.4%Lennoaceae%%N%Corallophyllum%%N%%%gen.%Kunth%%Kunth%Corallophyllum%Nov. Gen. Sp. [H.B.K.]%vii. 275. t. 660 bis (1825)%%%%%%%%unknown
23884-1%1.4%Lennoaceae%%N%Lennoa%%N%%%gen.%Lex.%%Lex.%Lennoa%Nov. Veg. Descr. [La Llave & Lexarza]%1: 7%1824%%%%%%%unknown
23885-1%1.1.2.1.1.4%Lennoaceae%%N%Pholisma%%N%%%gen.%Nutt. ex Hook.%%Nutt. ex Hook.%Pholisma%Icon. Pl.%7: t. 626%1844 [Jan 1844]%%%%%%%unknown
