Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
17357530-1%1.3%Salviniaceae%%N%Salvinia%%N%%%gen.%Guett.%%Guett.%Salvinia%Hist. Acad. Roy. Sci. Mém. Math. Phys. (Paris, 4°)%1762(2): 546%1762%nom. inval.    name not accepted by author%%%%%%tax. nov.
77134465-1%1.1%Salviniaceae%%N%Salvinia%%N%%%gen.%Ség.%%Ség.%Salvinia%Pl. Veron.%3: 52%1754 [Jul-Aug 1754]%%%%%%%tax. nov.
61503-3%1.1%Salviniaceae%%N%Salvinia%%N%%%gen.%Seg.%%Seg.%Salvinia%Plantae Veronenses 3%%1754 (Jul.-Aug. 1754)%% Publication seen at FI.%%%%%unknown
17219770-1%1.3%Salviniaceae%%N%Salvinia%%N%%%gen.%P.Micheli ex Adans.%%P.Micheli ex Adans.%Salvinia%Fam. Pl. (Adanson)%2: 15%1763 [Jul-Aug 1763]%isonym%%%%%%tax. nov.
