Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
4826-1%1.4%Tetrachondraceae%%N%Tetrachondra%%N%%%gen.%Petrie ex Oliv.%%Petrie ex Oliv.%Tetrachondra%Hooker's Icon. Pl.%23: t. 2250%1892 [1894 publ. Sep 1892]%%%%%%%tax. nov.
297648-2%1.4%Tetrachondraceae%%N%Tetrachondra%%N%%%gen.%Petrie%%Petrie%Tetrachondra%Hooker's Icon. Pl.%23 (ser. 4,3): 2250%1892%%%%%%%tax. nov.
