Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
11626-1%1.1.2.1.1.5%Phyllocladaceae%%N%Brownetera%%N%%%gen.%Rich.%%Rich.%Brownetera%Ann. Mus. Natl. Hist. Nat.%16: 299%1810%nom. inval. nom. nud.%Richard based the generic name on Podocarpus aspleniifolia (see Art. 41.2, Vienna Code)%%%%%tax. nov.
127747-3%1.1%Phyllocladaceae%%N%Phyllocladus%%N%%%gen.%Mirb.%%Mirb.%Phyllocladus%M?moires du Mus?um d'Histoire Naturelle. Paris 13%%1825%% nom. cons. (ref. I.C.B.N. (1988) No. 15). Also published by L.Richard in Commentatio Botanica de Conifereis et Cycadeis (Sep.-Nov. 1826) 129 with the type given as Podocarpus aspleniifolia Labill.%%%%%unknown
32178-1%1.1.2.1.1.1.2.1.1.3%Phyllocladaceae%%N%Phyllocladus%%N%%%gen.%Rich. ex Mirb.%%Rich. ex Mirb.%Phyllocladus%Mém. Mus. Hist. Nat., Paris%13: 48 (1825).%%%%%%%%tax. nov.
11679-1%1.2%Phyllocladaceae%%N%Phyllocladus%%N%%%gen.%Rich.%%Rich.%Phyllocladus%Conif.%129. t. 3 (1826).%%%%%%%%tax. nov.
331124-2%1.3.2.1.1.2%Phyllocladaceae%%N%Phyllocladus%%N%%%gen.%Rich. ex Mirb.%%Rich. ex Mirb.%Phyllocladus%Mém. Mus. Hist. Nat.%13: 48%1825%%nom. cons.%%%%%tax. nov.
11693-1%1.1.2.1.1.4.2.1%Phyllocladaceae%%N%Robertia%%N%%%gen.%Rich. ex Carrière%%Rich. ex Carrière%Robertia%Traité Gén. Conif.%498%1855%pro syn.    of Phyllocladus Rich.%%%%%%tax. nov.
11710-1%1.2%Phyllocladaceae%%N%Thalamia%%N%%%gen.%Spreng.%%Spreng.%Thalamia%Anleit.%ii. 218 (1817)%%%%%%%%tax. nov.
