Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
12084-1%1.4%Melanophyllaceae%%N%Kaliphora%%N%%%gen.%Hook.f.%%Hook.f.%Kaliphora%Gen. Pl. [Bentham & Hooker f.]%i. 951 (1867).%%%%%%%%tax. nov.
12093-1%1.4.1.2%Melanophyllaceae%%N%Melanophylla%%N%%%gen.%Baker%%Baker%Melanophylla%J. Linn. Soc., Bot.%21: 352%1884 [1886 publ. 1884]%%%%%%%tax. nov.
