Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
20590-1%1.1.2.1.1.3%Dasypogonaceae%%N%Dasypogon%%N%%%gen.%R.Br.%%R.Br.%Dasypogon%Prodr. Fl. Nov. Holland.%263 (1810); et in Flind. Voy. ii. 608. t. 8 (1814).%%%%%%%%tax. nov.
100259-3%1.1%Dasypogonaceae%%N%Dasypogon%%N%%%gen.%R.Br.%%R.Br.%Dasypogon%Prodromus Florae Novae Hollandiae%%1810 (27 Mar. 1810)%%%%%%%unknown
20603-1%1.1.2.1.1.4%Dasypogonaceae%%N%Kingia%%N%%%gen.%R.Br.%%R.Br.%Kingia%Char. Descr. Kingia%3%1826 [early 1826]%%%%%%%tax. nov.
79917-3%1.1%Dasypogonaceae%%N%Kingia%%N%%%gen.%R.Br.%%R.Br.%Kingia%Annales des Sciences Naturelles 8%%1826 (Jun. 1826)%% Not in Index Kewensis nor in Index Nominum Genericorum 2 (1979) 908. This is an earlier publication of the generic name than is usually accepted. Also published by R.Brown in P.P.King, Narr. Survey Intertropical & Western Coasts of Australia ... 2 (1827) 535 [preprint, 1826].%%%%%unknown
