Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
7116-1%1.5%Columelliaceae%%N%Columella%%N%%%gen.%Vahl%%Vahl%Columella%Enum. Pl. [Vahl]%i. 300 (1805)%1804%%orth. var. = Columellia Ruiz & Pav.%%%%%tax. nov.
7117-1%1.4%Columelliaceae%%N%Columellia%%N%%%gen.%Ruiz & Pav.%%Ruiz & Pav.%Columellia%Fl. Peruv. Prodr.%3, t. 1%1794 [early Oct 1794]%%%%%%%unknown
331507-2%1.4%Columelliaceae%%N%Columellia%%N%%%gen.%Ruiz & Pav.%%Ruiz & Pav.%Columellia%Fl. Peruv. Prodr.%3%1794 [Oct 1794]%%nom. cons.%%%%%tax. nov.
7118-1%1.3%Columelliaceae%%N%Uluxia%%N%%%gen.%Juss.%%Juss.%Uluxia%Dict. Sci. Nat., ed. 2. [F. Cuvier]%10: 103%1818 [23 May 1818]%%%%%%%unknown
