Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
925130-1%1.1.2.1.1.1%Portulacaceae%%N%Amphipetalum%%N%%%gen.%Bacigalupo%%Bacigalupo%Amphipetalum%Candollea%43(1): 409 (1988).%1988%%%%%%%tax. nov.
326007-2%1.5%Portulacaceae%%N%Anacampseros%%N%%%gen.%L.%%L.%Anacampseros%Opera Var.%232%1758%%nom. cons.%%%%%tax. nov.
113730-3%1.1%Portulacaceae%%N%Anacampseros%%N%%%gen.%P.Browne%%P.Browne%Anacampseros%Genera Plantarum%%1838 (Aug. 1838)%% nom. illeg. non Miller (1754) nec L. (1758) nom. cons.%%%%%unknown
32652-1%1.4%Portulacaceae%%N%Anacampseros%%N%%%gen.%Haw. ex Sims%%Haw. ex Sims%Anacampseros%Bot. Mag.%33: t. 1367%1811%%%%%%%tax. nov.
32653-1%1.2%Portulacaceae%%N%Anacampseros%%N%%%gen.%P.Browne%%P.Browne%Anacampseros%Civ. Nat. Hist. Jam.%234 (1756); vide Dandy, Ind. Gen. Vasc. Pl. 1753-74 (Regn.Veg. li.) 26 (1967).%%%%%%%%unknown
32654-1%1.3%Portulacaceae%%N%Anacampseros%%N%%%gen.%L.%%L.%Anacampseros%Opera Var.%232%1758%%%%%%%unknown
326008-2%1.4%Portulacaceae%%N%Anacampseros%%N%%%gen.%P.Browne%%P.Browne%Anacampseros%Civ. Nat. Hist. Jamaica%234%1756 [10 Mar 1756]%%later homonym (non P. Miller 1754 (nom. rej.), nec Linnaeus 1758 (nom. cons.))%%%%%tax. nov.
113725-3%1.1%Portulacaceae%%N%Anacampseros%%N%%%gen.%L.%%L.%Anacampseros%Opera Varia in quibus continentur Fundamenta Botanica, Sponsalia Plantarum, et Systema Naturae%%1758%% Publication seen at the library of the Linnean Society, London. Nom. cons. (ref. I.C.B.N. (1978) No. 2412). See comments on conservation by Rehder et al., Kew Bull. (1935) 354-355; Rickett & Stafleu, Taxon 8 (1959) 269.%%%%%unknown
978191-1%1.1.2.1.1.5%Portulacaceae%%N%Avonia%%N%%%gen.%(E.Mey. ex Fenzl) G.D.Rowley%(E.Mey. ex Fenzl) %G.D.Rowley%Avonia%Bradleya%12: 111 (1994):%1994%%%Portulacaceae Anacampseros subgen. Avonia%%%%comb. nov.
