Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
28314-1%1.2.2.1%Oleaceae%%N%Abeliophyllum%%N%%%gen.%Nakai%%Nakai%Abeliophyllum%Bot. Mag. (Tokyo)%1919, xxxiii. 153.%%%%%%%%unknown
329981-2%1.4%Oleaceae%%N%Adelia%%N%%%gen.%P.Browne%%P.Browne%Adelia%Civ. Nat. Hist. Jamaica%361%1756 [10 Mar 1756]%%nom. rej. vs. Adelia Linnaeus 1759 (nom. cons.); nom. syn. of Forestiera Poiret 1810 (nom. cons.)%%%%%tax. nov.
28315-1%1.2%Oleaceae%%N%Adelia%%N%%%gen.%P.Browne%%P.Browne%Adelia%Nat. Hist. Jamaic.%361 (1756)%%%%%%%%unknown
28316-1%1.3%Oleaceae%%N%Amarolea%%N%%%gen.%Small%%Small%Amarolea%Man. S.E. Fl. [Small]%1043%1933 [30 Nov 1933]%%%%%%%unknown
296657-2%1.2.2.1.1.1%Oleaceae%%N%Amarolea%%N%%%gen.%Small%%Small%Amarolea%Man. S.E. Fl. [Small]%1043, 1507%1933 [30 Nov 1933]%%%%%%%tax. nov.
28318-1%1.1.2.2.1.2%Oleaceae%%N%Aplilia%%N%%%gen.%Raf.%%Raf.%Aplilia%Alsogr. Amer.%39%1838%%Recorded in IK (Original Volume) as Apilia.%%%%%tax. nov.
28319-1%1.1.2.1.1.2%Oleaceae%%N%Aplilia%%N%%%gen.%Raf.%%Raf.%Aplilia%New Fl. [Rafinesque]%3: 93%1838 [1836 publ. Jan-Mar 1838]%%Also see Raf. in Alsogr. Amer. 39. 1838.%%%%%tax. nov.
30471244-2%1.1.2.3%Oleaceae%%N%Bigelovia%%N%%%gen.%Sm.%%Sm.%Bigelovia%Cycl. Amer. Hort. [L.H.Bailey]%39: Addenda%1819%nom. illeg. later homonym    non Bigelowia Rafinesque 1817 (nom. rej.), nec Bigelowia A. P. de Candolle 1836 (nom. cons.))%%%Oleaceae Forestiera Poir.%%%nom. nov.
28320-1%1.2%Oleaceae%%N%Bigelovia%%N%%%gen.%Sm.%%Sm.%Bigelovia%in Rees, Cyclop.%xxxix. (1819)%%%%%%%%unknown
28321-1%1.4.2.1%Oleaceae%%N%Binia%%N%%%gen.%Noronha ex Thouars%%Noronha ex Thouars%Binia%Gen. Nov. Madagasc.%8%1806 [17 Nov 1806]%pro syn.    of Noronhia Stadman ex Thouars%%%%%%tax. nov.
28322-1%1.6%Oleaceae%%N%Bolivaria%%N%%%gen.%Cham. & Schltdl.%%Cham. & Schltdl.%Bolivaria%Linnaea%1: 207, t. 4%1826%%%%%%%unknown
28323-1%1.3%Oleaceae%%N%Bonamica%%N%%%gen.%Vell.%%Vell.%Bonamica%Fl. Flumin.%21%1829 [1825 publ. 7 Sep-28 Nov 1829]%%%%%%%unknown
28324-1%1.1.2.1.1.1%Oleaceae%%N%Borya%%N%%%gen.%Willd.%%Willd.%Borya%Sp. Pl., ed. 4 [Willdenow]%4(2): 711%1806 [Apr 1806]%%%%%%%unknown
28325-1%1.3%Oleaceae%%N%Bruschia%%N%%%gen.%Bertol.%%Bertol.%Bruschia%Mem. Acad. Sc. Bologna%viii. (1857) 238 (Misc. Bot. xviii. 16. t. 2)%%%%%%%%unknown
28326-1%1.5%Oleaceae%%N%Calycomelia%%N%%%gen.%Kostel.%%Kostel.%Calycomelia%Allg. Med.-Pharm. Fl.%3: 1003%1834 [Apr-Dec 1834]%%%%%%%unknown
28327-1%1.2.2.1%Oleaceae%%N%Calyptrospermum%%N%%%gen.%A.Dietr.%%A.Dietr.%Calyptrospermum%Sp. Pl., ed. 6.%i. 226 (1831)%%%%%%%%unknown
28328-1%1.6%Oleaceae%%N%Campanolea%%N%%%gen.%Gilg & G.Schellenb.%%Gilg & G.Schellenb.%Campanolea%Bot. Jahrb. Syst.%51(1): 73%1913 [23 Sep 1913]%%%%%%%unknown
28329-1%1.1.2.1.1.1%Oleaceae%%N%Carpoxis%%N%%%gen.%Raf.%%Raf.%Carpoxis%New Fl. [Rafinesque]%iii. 89 (1836)%%%%%%%%unknown
28330-1%1.1.2.1.1.3%Oleaceae%%N%Cartrema%%N%%%gen.%Raf.%%Raf.%Cartrema%Sylva Tellur.%184%1838%%%%%%%unknown
59552-3%1.1%Oleaceae%%N%Ceranthus%%N%%%gen.%Schreb.%%Schreb.%Ceranthus%Genera Plantarum ed. 8%%1789 (Apr. 1789)%% nom. rej. vs. LINOCIERA Schreber (ref. I.C.B.N. (1983) No. 6428). No record of this name having been applied to Australian taxa has been found, however, it is listed by N.T.Burbidge, Dict. Austral. Pl. Gen. (1963) 64.%%%%%unknown
28331-1%1.4%Oleaceae%%N%Ceranthus%%N%%%gen.%Schreb.%%Schreb.%Ceranthus%Gen. Pl., ed. 8[a].%1: 14%1789 [Apr 1789]%%%%%%%unknown
328105-2%1.5.2.2%Oleaceae%%N%Chionanthus%%N%%%gen.%D.Royen%%D.Royen%Chionanthus%Sp. Pl.%1: 8%1753 [1 May 1753]%%Linnaeus (Gen. Pl.) cited Royen as the author of the treatment of Chionanthus%%%%%tax. nov.
28332-1%1.3%Oleaceae%%N%Chionanthus%%N%%%gen.%Gaertn.%%Gaertn.%Chionanthus%Fruct. Sem. Pl.%i. 189. t. 39 (1788)%%%%%%%%unknown
68786-3%1.1%Oleaceae%%N%Chionanthus%%N%%%gen.%D.Royen%%D.Royen%Chionanthus%Species Plantarum%%1753 (1 May 1753)%%%%%%%unknown
68787-3%1.1.2.2%Oleaceae%%N%Chionanthus%%N%%%gen.%D.Royen%%D.Royen%Chionanthus%Genera Plantarum ed. 5%%1754%%%%%%%tax. nov.
