Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
331149-2%1.5%Blandfordiaceae%%N%Blandfordia%%N%%%gen.%Sm.%%Sm.%Blandfordia%Exot. Bot.%1: 5%1804 [1 Dec 1804]%%nom. cons.%%%%%tax. nov.
52299-3%1.1%Blandfordiaceae%%N%Blandfordia%%N%%%gen.%Sm.%%Sm.%Blandfordia%Exotic Botany%%1804 (1 Dec. 1804)%% See comments re conservation by Rehder et al., Kew Bull. (1935) 379. Nom. cons. vs. BLANDFORDIA Andrews (Feb. 1804) (nom. rej.) (ref. I.C.B.N. (1988) No. 1021). Orthographic variants include BLANDFORTIA J.L.Poiret in Lamarck's Encycl. Meth. Bot. Suppl. 4 (1814) 576.%%%%%unknown
24049-1%1.3%Blandfordiaceae%%N%Blandfordia%%N%%%gen.%Sm.%%Sm.%Blandfordia%Exot. Bot.%i. 5. t. 4 (1804).%%%%%%%%tax. nov.
24050-1%1.4%Blandfordiaceae%%N%Blandfortia%%N%%%gen.%Poir.%%Poir.%Blandfortia%Encyc. [J. Lamarck & al.] Suppl. 4.%116%1816%%%%%%%tax. nov.
