Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
33694-1%1.4%Eucryphiaceae%%N%Carpodon%%N%%%gen.%Spreng.%%Spreng.%Carpodon%Syst. Veg. (ed. 16) [Sprengel]%2: 634%1825 [Jan-May 1825]%%%%%%%tax. nov.
161425-3%1.2%Eucryphiaceae%%N%Carpodontos%%N%%%gen.%Labill.%%Labill.%Carpodontos%Relation du Voyage ? la Recherche de la P?rouse 2%%1800 (22 Feb.-4 Mar. 1800)%%%%%%%unknown
33695-1%1.5%Eucryphiaceae%%N%Carpodontos%%N%%%gen.%Labill.%%Labill.%Carpodontos%Voy. Rech. Pérouse%2: 16, t. 18%1800 [early Apr 1800]%%%%%%%tax. nov.
33790-1%1.1.2.1.1.1.2.1.1.2%Eucryphiaceae%%N%Eucriphia%%N%%%gen.%Pers.%%Pers.%Eucriphia%Syn. Pl. [Persoon]%2(1): 92%1806 [Nov 1806]%%%%%%%tax. nov.
121463-3%1.1%Eucryphiaceae%%N%Eucriphia%%N%%%gen.%Pers.%%Pers.%Eucriphia%Synopsis Plantarum%%1806 (Nov. 1806)%% Orthographic variant - see EUCRYPHIA Cav.%%%%%unknown
33791-1%1.1.2.1.1.2%Eucryphiaceae%%N%Eucryphia%%N%%%gen.%Cav.%%Cav.%Eucryphia%Icon. [Cavanilles]%4(2): 48 (t. 372)%1798 [14 May 1798]%%%%%%%tax. nov.
121494-3%1.1%Eucryphiaceae%%N%Eucryphia%%N%%%gen.%Cav.%%Cav.%Eucryphia%Icones et Descriptiones Plantarum 4%%1797 (Sep.-Dec. 1797)%% Orthographic variants include EUCRIPHIA C.H.Persoon, Syn. Pl. 2 (1807) 92.%%%%%unknown
33942-1%1.5.2.1%Eucryphiaceae%%N%Pellinia%%N%%%gen.%Molina%%Molina%Pellinia%Sag. Stor. Nat. Chili, ed. 2.%290%1810%nom. illeg. nom. superfl.%%%Eucryphiaceae Eucryphia Cav.%%%nom. nov.
