Id%Version%Family%Infra family%Hybrid genus%Genus%Infra genus%Hybrid%Species%Infra species%Rank%Authors%Basionym author%Publishing author%Full name without family and authors%Publication%Collation%Publication year full%Name status%Remarks%Basionym%Replaced synonym%Nomenclatural synonym%Distribution%Citation type
31726-1%1.4.1.1%Achariaceae%%N%Acharia%%N%%%gen.%Thunb.%%Thunb.%Acharia%Prodr. Pl. Cap.%1: 14%1794%%%%%%%tax. nov.
31743-1%1.1.2.1.1.4%Achariaceae%%N%Ceratiosicyos%%N%%%gen.%Nees%%Nees%Ceratiosicyos%Enum. Pl. Afric. Austral. [Ecklon & Zeyher]%2: 281%1836 [Jan 1836]%%%%%%%tax. nov.
31768-1%1.3%Achariaceae%%N%Guthriea%%N%%%gen.%Bolus%%Bolus%Guthriea%Hooker's Icon. Pl.%12(3): t. 1161%1873 [Dec 1873]%%%%%%%tax. nov.
60447727-2%1.1.2.1.1.1%Achariaceae%%N%Kuhlmanniodendron%%N%%%gen.%Fiaschi & Groppo%%Fiaschi & Groppo%Kuhlmanniodendron%Bot. J. Linn. Soc.%157(1): 104%2008 [28 Apr 2008]%%Although the term "type" is not cited for the type species, the generic name is valid (single species is included; Art. 10.1 and Art. 37.6, 2nd sentence (missing in the Vienna Code; included in the erratum to the Code: Taxon 57(2): 585. 2007) applies.%%%%%tax. nov.
